timer,has_round_started,is_round_over,player_id_1,health_1,x_coord_1,y_coord_1,is_jumping_1,is_crouching_1,up_1,down_1,right_1,left_1,select_1,start_1,Y_1,B_1,X_1,A_1,L_1,R_1,is_player_in_move_1,move_id_1,player_id_2,health_2,x_coord_2,y_coord_2,is_jumping_2,is_crouching_2,up_2,down_2,right_2,left_2,select_2,start_2,Y_2,B_2,X_2,A_2,L_2,R_2,is_player_in_move_2,move_id_2,x_distance,is_moving_towards_opp,is_moving_away_opp
151,1,0,0,176,213,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,171,301,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0
151,1,0,0,176,213,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,171,298,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0
151,1,0,0,176,213,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6,171,298,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0
151,1,0,0,176,213,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,295,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0
151,1,0,0,176,213,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,295,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0
151,1,0,0,176,214,188,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,131073,6,171,292,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0
151,1,0,0,176,217,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,289,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0
151,1,0,0,176,217,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,289,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0
151,1,0,0,176,221,176,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,131073,6,171,285,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0
150,1,0,0,176,221,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,285,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
150,1,0,0,176,224,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,282,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
150,1,0,0,176,226,172,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,171,280,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
150,1,0,0,176,227,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,171,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
150,1,0,0,176,250,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,269,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
150,1,0,0,176,229,172,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1
150,1,0,0,176,229,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,229,172,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
150,1,0,0,176,230,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
150,1,0,0,176,231,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
150,1,0,0,176,231,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,276,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1
150,1,0,0,176,236,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,280,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
150,1,0,0,176,236,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,280,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
150,1,0,0,176,237,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,281,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1
150,1,0,0,176,240,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,283,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
150,1,0,0,176,242,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,284,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
150,1,0,0,176,243,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,285,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1
150,1,0,0,176,245,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,287,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
150,1,0,0,176,249,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,290,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
150,1,0,0,176,249,172,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,290,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
150,1,0,0,176,252,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,292,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
150,1,0,0,176,253,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,294,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
150,1,0,0,176,255,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,295,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1
150,1,0,0,176,258,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,297,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
150,1,0,0,176,258,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,297,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
149,1,0,0,176,260,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,299,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1
149,1,0,0,176,262,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,301,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
149,1,0,0,176,265,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,303,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
149,1,0,0,176,266,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,304,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1
149,1,0,0,176,268,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,305,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
149,1,0,0,176,271,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,307,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
149,1,0,0,176,271,172,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,307,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
149,1,0,0,176,274,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,310,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
149,1,0,0,176,275,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,311,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
149,1,0,0,176,278,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,141,313,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1
149,1,0,0,176,278,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,313,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
149,1,0,0,176,281,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,316,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
149,1,0,0,176,282,173,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,317,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
149,1,0,0,176,285,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,319,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
149,1,0,0,176,287,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,320,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
149,1,0,0,176,288,180,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,321,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
149,1,0,0,176,289,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,323,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
149,1,0,0,176,291,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,141,324,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
149,1,0,0,176,294,188,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,141,326,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
149,1,0,0,176,295,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,327,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
149,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,328,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
149,1,0,0,176,297,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,141,328,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1
149,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,328,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
149,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,328,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
149,1,0,0,176,297,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,141,331,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1
149,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,333,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
149,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,336,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
149,1,0,0,176,297,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,141,337,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1
149,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,337,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
149,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,338,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
149,1,0,0,176,297,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,141,341,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,344,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,346,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
148,1,0,0,176,297,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,141,347,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,350,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,352,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
148,1,0,0,176,297,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,141,352,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,354,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
148,1,0,0,176,297,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,141,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,357,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
148,1,0,0,176,297,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,141,357,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
148,1,0,0,176,297,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,33686532,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
148,1,0,0,176,297,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
148,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
148,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
148,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
148,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
148,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
147,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
147,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,141,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
147,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
147,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,119,356,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,361,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,366,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
146,1,0,0,176,297,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,119,366,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1
146,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,119,371,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,375,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
146,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,119,375,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
146,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,119,379,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,379,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0
146,1,0,0,176,297,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,119,383,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
146,1,0,0,176,297,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,119,389,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,389,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
