timer,has_round_started,is_round_over,player_id_1,health_1,x_coord_1,y_coord_1,is_jumping_1,is_crouching_1,up_1,down_1,right_1,left_1,select_1,start_1,Y_1,B_1,X_1,A_1,L_1,R_1,is_player_in_move_1,move_id_1,player_id_2,health_2,x_coord_2,y_coord_2,is_jumping_2,is_crouching_2,up_2,down_2,right_2,left_2,select_2,start_2,Y_2,B_2,X_2,A_2,L_2,R_2,is_player_in_move_2,move_id_2,x_distance
97,1,0,7,21,385,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33685508,6,96,329,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56
96,1,0,7,21,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,96,333,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52
96,1,0,7,21,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,96,334,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51
96,1,0,7,21,385,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33685508,6,96,334,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51
96,1,0,7,21,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,96,337,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48
96,1,0,7,21,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,96,338,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-47
96,1,0,7,21,385,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33685508,6,96,340,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-45
96,1,0,7,21,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,96,340,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-45
96,1,0,7,21,374,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,96,382,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,8
96,1,0,7,21,385,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33685508,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,378,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,375,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-3
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,345,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,385,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,96,346,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-39
96,1,0,7,1,387,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,347,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-40
96,1,0,7,1,391,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,349,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-42
96,1,0,7,1,393,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,96,350,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-43
96,1,0,7,1,393,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,350,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-43
96,1,0,7,1,397,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,353,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67240965,-44
96,1,0,7,1,400,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45
96,1,0,7,1,400,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45
96,1,0,7,1,401,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46
96,1,0,7,1,401,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46
96,1,0,7,1,402,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47
89,1,0,7,1,402,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47
89,1,0,7,1,402,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47
89,1,0,7,1,404,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,96,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,386,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,358,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28
89,1,0,7,1,404,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,404,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
89,1,0,7,1,388,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33
89,1,0,7,1,381,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,353,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28
89,1,0,7,1,374,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,352,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22
89,1,0,7,1,372,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,348,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24
89,1,0,7,1,367,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,341,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26
89,1,0,7,1,363,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,340,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
89,1,0,7,1,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,339,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20
89,1,0,7,1,356,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,337,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19
88,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,336,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18
88,1,0,7,1,351,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,334,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
88,1,0,7,1,350,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,333,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,330,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,329,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21
88,1,0,7,1,350,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,329,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,328,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,325,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25
88,1,0,7,1,350,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,323,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,322,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,321,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29
88,1,0,7,1,350,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,319,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,319,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,316,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34
88,1,0,7,1,350,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,314,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,313,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,312,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38
88,1,0,7,1,350,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,311,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,310,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,307,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43
88,1,0,7,1,350,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,306,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,306,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44
88,1,0,7,1,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,304,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46
88,1,0,7,1,350,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,80,301,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
88,1,0,7,1,350,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,301,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49
88,1,0,7,1,350,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51
88,1,0,7,1,351,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52
88,1,0,7,1,351,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52
88,1,0,7,1,351,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52
88,1,0,7,1,352,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53
88,1,0,7,1,352,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53
87,1,0,7,1,352,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53
87,1,0,7,1,353,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54
87,1,0,7,1,354,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55
87,1,0,7,1,338,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
87,1,0,7,1,338,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
87,1,0,7,1,325,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,299,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26
87,1,0,7,1,318,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,295,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
87,1,0,7,1,316,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,293,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23
87,1,0,7,1,315,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,291,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24
87,1,0,7,1,313,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,289,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24
87,1,0,7,1,312,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,287,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25
87,1,0,7,1,311,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,285,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26
87,1,0,7,1,311,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,80,284,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27
87,1,0,7,1,311,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,284,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27
87,1,0,7,1,312,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,284,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28
87,1,0,7,1,312,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,284,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28
87,1,0,7,1,312,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,284,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28
87,1,0,7,1,312,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,284,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,-28
87,1,0,7,1,312,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,80,284,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,-28
87,1,1,7,255,318,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,80,309,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,-9
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
153,0,0,7,176,205,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,176,307,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
