timer,has_round_started,is_round_over,player_id_1,health_1,x_coord_1,y_coord_1,is_jumping_1,is_crouching_1,up_1,down_1,right_1,left_1,select_1,start_1,Y_1,B_1,X_1,A_1,L_1,R_1,is_player_in_move_1,move_id_1,player_id_2,health_2,x_coord_2,y_coord_2,is_jumping_2,is_crouching_2,up_2,down_2,right_2,left_2,select_2,start_2,Y_2,B_2,X_2,A_2,L_2,R_2,is_player_in_move_2,move_id_2,x_distance,is_moving_towards_opp,is_moving_away_opp,next_up,next_down,next_right,next_left,next_Y,next_B,next_X,next_A,next_L,next_R
102,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,1,0,1,0,0,1,0,0,0,0
102,1,0,0,96,173,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1,0,0,0,1,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,1,0,1,0,1,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,1,0,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,0,1,1,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,0,0,1,0,1,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,0,0,1,0,0,0,0,0,0,0
102,1,0,0,96,163,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,0,1,1,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,1,0,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,1,0,1,0,1,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,1,0,0,0,1,1,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,0,0,1,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,0,0,1,1,0,0,0,0,0,0,0
101,1,0,0,96,181,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,181,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,0,0,0,0,0
101,1,0,0,96,163,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,1,0,1,0,1,0,0,0,0,0,0
101,1,0,0,96,178,192,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,178,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,1,1,0,0,0,0,0
101,1,0,0,96,169,179,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,170,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,185,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,0,0,0,1,0,0,0,0,0,0,0
101,1,0,0,96,172,170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,1,1,0,0,0,0,0,0,0
101,1,0,0,96,173,166,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,188,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,1,0,0,0,0,0,0,0,0
101,1,0,0,96,173,164,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,1,0,0,0,0,0,0
101,1,0,0,96,173,163,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,188,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,1,0,0,0,1,1,0,0,0,0,0
101,1,0,0,96,173,161,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,173,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,173,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,1,0,0,0,0,0,0,0
101,1,0,0,96,173,162,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,1,1,0,0,0,0,0,0,0
101,1,0,0,96,173,163,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,96,173,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,1,0,0,0,0,0,0,0,0
101,1,0,0,96,173,169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,1,0,0,0,0,0,0
101,1,0,0,96,173,172,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,1,0,0,0,0,0
100,1,0,0,96,173,178,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,1,0,1,0,0,1,0,0,0,0
100,1,0,0,96,173,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,1,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,1,1,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,1,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,1,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,1,0,0,0,0,0
100,1,0,0,96,173,192,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,0,0,0,0,0,0
100,1,0,0,96,194,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,1,0,1,0,1,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,1,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,1,1,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,1,0,1,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,1,0,1,0,0,1,0,0,0,0
100,1,0,0,96,173,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,194,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,1,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,1,1,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,1,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,1,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,1,0,0,0,0,0
99,1,0,0,96,173,192,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,1,0,0,0,0,0,0
99,1,0,0,96,194,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,49,329,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,1,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,1,1,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,0,0,1,0,1,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,1,0,1,0,0,1,0,0,0,0
99,1,0,0,96,173,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1,0,1,0,1,0,0,1,0,0,0,0
99,1,0,0,96,173,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,0,0,0,0,0,0
99,1,0,0,96,173,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,1,0,1,0,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0
99,1,0,0,96,172,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,1,1,0,0,0,0,0,0,0
99,1,0,0,96,172,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,172,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,1,0,1,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,0,1,0,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,1,0,1,0,1,0,0,0,0,0,0
99,1,0,0,96,172,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,1,1,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,1,0,1,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,0,1,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,1,0,1,0,1,0,0,0,0,0,0
98,1,0,0,96,228,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,1,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,1,1,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,96,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,49,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,1,0,1,0,0,0,0,0
